Job ID Naukri,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Salary,Job Location,Employment Type
090124907669,Data Privacy professional,Capgemini,"Data privacy,Collibra,Information security,Compliance management,Legal,BigID,Data processing,One Trust",www.naukri.com/job-listings-data-privacy-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-3-to-6-years-090124907669,09/01/2024,"and experience in implementation of at least one regulatory requirements Gather / validate the requirement for supporting data privacy compliance management Draft / update guidelines,policies,procedures,and such other documents as required based on the internal or external changes",3-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907657,GCP Data Engineer,Capgemini,"GCP Data Engineering,Java,GCP,Programming,Python programming,big data,SSIS,ETL",www.naukri.com/job-listings-gcp-data-engineer-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-11-years-090124907657,09/01/2024,"Should have worked on handling big data Experience in GCP Data Engineering Strong data engineering experience using Java or Python programming languages or Spark on Google Cloud Good understanding of the syntax of Python and SQL along with GCP Skill Java/ Python/ Spark on GCP,Programming experience in any one language - either Python or Java or PySpark",6-11 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907656,EMC Storage Administration Professional,Capgemini,"EMC Storage Administration,Performance tuning,EMC VMAX,documentation,SAN Storage,Troubleshooting,EMC storage,System administration",www.naukri.com/job-listings-emc-storage-administration-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-9-years-090124907656,09/01/2024,Job Description Knowledge and practical experience of DELL and EMC Storage technologies and Storage domain  Have a practical working knowledge EMC VNX EMC VMAX3 Powermax EMC VNX EMC Isilon Storage Boxes with replication technologies such as Time finder Operations SRDF SYNC IQ etc  Provide performance tuning and troubleshooting of all DELL storage technologies  Performance analysis of the environment is mandatory requirement Identifying customer requirements into presentable form OS skill from storage view on AIX VMware Solaris Windows is required  Storage System administration functionality and exploitation Assessments and Health Checks installation cabling troubleshooting  Hands on experience on the DELL storage products viz DS8000 5000 series Equalogic Compellent SC 4020 and other SC series  Exposure to replication technologies and Data Protection techniques Snapshots Clone etc  Good working knowledge Fabric Switches Brocade Mcdata and Cisco  A successful candidate will be expected to have a practical working knowledge of DELL EMC and other storage technologies and their application to real world business problems in large scale customer environments  Primary SKills Dell EMC Storage Administration SAN Storage EMC VNX  EMC VMAX Powermax EMC Isilon Storage Boxes  Secondary Skills Effective communication skills in both verbal and written English  Client focused with regards to service delivery  Self driven and able to work independently or within a team  Good analytical and troubleshooting skills the ability to think logically through a problem  Must have the initiative tenacity and commitment to see problems through to resolution  Able to respond to and resolve client queries and requests in a timely manner  Works well in a team An ability to work well under pressure  A flexible approach Ability to work shift patterns and provide out of hour s on call support  Ability to provide clear and concise documentation  Good 3rd Party Liaison i.e. Suppliers of storage products and hardware for problem resolution,6-9 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907653,Collibra Developer,Capgemini,"Data Cataloging,technical design,requirement gathering,Collibra implementation,Eclipse,groovy script,JDBC,load strategy",www.naukri.com/job-listings-collibra-developer-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-11-years-090124907653,09/01/2024,"Experience in requirement gathering,technical design,load strategy definition Experience in at least 1-3 Collibra implementation projects Experience in designing Collibra operating model and implement in Collibra DGC Experience in scanning different sources with Collibra Catalog connectors,configuring the JDBC drivers Good experience in groovy script",6-11 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907652,SAP Basis NetWeaver Administrator,Capgemini,"NetWeaver administration,system administration,SAP systems,Configuration,SAP Basis administration,SAP Basis,SAP applications,CRM",www.naukri.com/job-listings-sap-basis-netweaver-administrator-capgemini-technology-services-india-limited-bangalore-bengaluru-9-to-12-years-090124907652,09/01/2024,"Knowledge in administering combination of SAP systems like ECC,Solution Manager,TREX,Content Server,Portal,LVM,and HP Quality Center is preferred  Provide support for Disaster Recovery and DR test as required    . SAP Basis with experience of NetWeaver,nwVertex and EHP upgrade activities",9-12 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907650,SAP ABAP BW Professional,Capgemini,"SAP ABAP,functional specification,SAP ABAP BW,SAP Implementation,Functional,BW,Specifications,SAP BW",www.naukri.com/job-listings-sap-abap-bw-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-9-years-090124907650,09/01/2024,"Job Description 6- 10 years of experience in Implementation, Roll Out and Support  Knowledge of Standard SAP ABAP BW basic reporting and BW is must  Awareness of different solution approaches  Must have architected at least one end to end solution  Prominent contribution in solution provision decision  Must be SME in one of the technical areas  Must have experience in interaction with client participation in requirement gathering  Should be able to understand functional specification and author technical specs  Experience in leading a technical team  Experience in at least one functional area  Good Communication Skills  Proactive contributor  SAP ABAP Certification Integration with other SAP Non SAP systems Primary Skills SAP ABAP SAP ABAP BW Secondary Skills SAP HANA",6-9 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907389,SOX ITGC Professional,Capgemini,"SOX ITGC,Cism,Lead Auditor,SAP,Cisa,ISO,Accounting,control testing",www.naukri.com/job-listings-sox-itgc-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-3-to-6-years-090124907389,09/01/2024,"Leading walkthroughs and not only attending walkthroughs  . Good SOX ITGC experience Experience in customer interactions End to end handling experience Good understanding of testing SAP Oracle,ERP Accounting Experience",3-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907386,ORACLE LDAP Professional,Capgemini,"Oracle Ldap,Unix,Linux,Load testing,Operating systems,Testing tools,Postgresql,Schema",www.naukri.com/job-listings-oracle-ldap-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-4-to-7-years-090124907386,09/01/2024,L3 level experience in OUD,4-7 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907383,Oracle Exadata  Professional,Capgemini,"Oracle DBA,Exadata,Networking,Control-M,Oracle,Troubleshooting,Scripting,Database administration",www.naukri.com/job-listings-oracle-exadata-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-5-to-8-years-090124907383,09/01/2024,"Planning the migration. Preparing and setting up the environment (both primary and DR that including task like setting up different environments with different homes, applying patches, configuring access, users, groups, file systems, network-attached storage, and scripting for scaling, among other tasks. Executing a different PoC (Proof of Concept). Integrating Exadata with common tools such as monitoring (EM - Enterprise Manager), backups, authentication, Control-M, etc. Executing the migration (wave) and troubleshooting (documentation). Tuning DB nodes, Cells, and databases to adjust settings for better performance and efficient utilization of Exadata resources. Primary Skills Oracle DBA Exadata Secondary Skills Migration",5-8 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124906727,Azure Solution Architect with Presales,Atos,"Azure,PreSales,Cloud Services,Solution Architecture,Architecture,Cloud,Microsoft Azure",www.naukri.com/job-listings-azure-solution-architect-with-presales-atos-bengaluru-karnataka-10-to-15-years-090124906727,09/01/2024,"Knowledge of the current Cloud industry and technical trends therein. Microsoft Certified Azure Solutions Architect Expert a must - with the ability to map relevant IT technology solutions to New Atos customers IT and business needs and priorities Technical Requirements: 10+ years of work experience in development,architecture,and / or technical consulting",10-15 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124905610,PEGA CSSA Developer,Capgemini,"PRPC applications,PRPC,Basic,PEGA CSSA,HTML,Pega,Senior System Architect,Management reporting",www.naukri.com/job-listings-pega-cssa-developer-capgemini-technology-services-india-limited-bangalore-bengaluru-4-to-8-years-090124905610,09/01/2024,Candidate needs to be a Pega Certified Senior System Architect (CSSA) Pega certified CSSA & LSA  The candidate should have 4-8 years relevant experience in Pega PRPC Of this experience the candidate should have at least 4+ year experience as CSSA  . 4 to 8 years of experience with 4+ years of hands-on experience on implementation,4-8 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
