Job ID TimesJob,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Job Location
69764919 ,Online English Teacher / Tutor,"Planet Spark
     (More Jobs)","GoodCommunicationSkills,InterpersonalSkills,EnglishLanguage,spokenenglish,EnglishTeacher,AssistantTeacher,ClassroomTeacher,SchoolTeacher,teacher",https://www.timesjobs.com/job-detail/online-english-teacher-tutor-planet-spark-andaman-nicobar-chandigarh-dadra-nagar-haveli-silvassa-daman-diu-pondicherry-puducherry-1-to-5-yrs-jobid-YY5wqPUT321zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Roles and Responsibilities :1. Conduct demo classes as per the PlanetSpark content and methodology.2. Ensure amazing demo experience for the child and parent.3. Conduct regula... More Details",1 - 5 yrs,"Andaman & Nicobar,  Chandigarh,  Dadra & Nagar Haveli - Silvassa,  Daman & Diu,  Pondicherry/Puducherry"
69786928 ,Sr. Engineer  /  Asst.Mgr MSE-MachineDesign  ( Mechanical ),"Live Connections Placements Services Pvt ltd.
     (More Jobs)","Seniorengineer,mechanicalengineer,mechanicalengineering,Autocad,3dModelling,costautomation,conceptdesign,mechanicalmachine,SPMDesign,MachineDesign",https://www.timesjobs.com/job-detail/sr-engineer-asst-mgr-mse-machinedesign-mechanical-live-connections-placements-services-pvt-ltd-chennai-8-to-13-yrs-jobid-zXIWqNH1YMJzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job title:Sr. Engineer  /  Asst.manager  MSE-MachineDesign  ( Mechanical ) Organization :MSESuggested CTC Range:Cost Center :3000Experience:9-12 Years Reports to :AGM - MSELoc... More Details",8 - 13 yrs,Chennai
69786609 ,Social Media Executive,"My Digital Agency
     (More Jobs)","Socialmediamarketing,research,StrategicMediaPlanning",https://www.timesjobs.com/job-detail/social-media-executive-my-digital-agency-pune-1-to-4-yrs-jobid-RXlw2TMd6MxzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
About MDAMDA is a digital agency based in Pune ,  India. In order to help businesses engage and inspire their audiences ,  we specialize in developing digital marketing soluti... More Details",1 - 4 yrs,Pune
69783391 ,English Teacher,"Planet Spark
     (More Jobs)","EnglishGrammar,EnglishTeacher,EnglishTutor,SpkenEnglish,CommunicativeEnglish,EnglishFluency,EnglishLanguage,EnglishFaculty,EnglishLiterature,Teaching",https://www.timesjobs.com/job-detail/english-teacher-planet-spark-mumbai-noida-greater-noida-pune-chandigarh-bhopal-0-to-1-yrs-jobid-OJqsliTf7hRzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Roles and Responsibilities :1. Conduct demo classes as per the PlanetSpark content and methodology.2. Ensure amazing demo experience for the child and parent.3. Conduct regula... More Details",0 - 1 yrs,"Mumbai,  Noida/Greater Noida,  Pune,  Chandigarh,  Bhopal"
69783374 ,Online English Teacher,"Planet Spark
     (More Jobs)","English,Teacher,Tutor,Hometutor,Communicationskills,EnglishTeacher,Englishtutor,SpokenEnglish,EnglishCommunication,EnglishFluency,CreativeWriting",https://www.timesjobs.com/job-detail/online-english-teacher-planet-spark-ahmedabad-bengaluru-bangalore-chennai-hyderabad-secunderabad-kolkata-1-to-6-yrs-jobid-ijPq09P8EhdzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Roles and Responsibilities :1. Conduct demo classes as per the PlanetSpark content and methodology.2. Ensure amazing demo experience for the child and parent.3. Conduct regula... More Details",1 - 6 yrs,"Ahmedabad,  Bengaluru / Bangalore,  Chennai,  Hyderabad/Secunderabad,  Kolkata"
69764913 ,"""Data Entry Executive""","Minanshika Softech Solution Pvt. Ltd.
     (More Jobs)","TypingSkills,40Wpm,30Wpm,ComputerTyping,MsOffice",https://www.timesjobs.com/job-detail/data-entry-executive-minanshika-softech-solution-pvt-ltd-delhi-gurgaon-noida-greater-noida-indore-jaipur-1-to-5-yrs-jobid-ftOb8deFC8VzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
1  )  Medical Transcription Data Entry OperatorThis project is based on medical content which is given in the form of image files in the specified app of the Company. User has... More Details",1 - 5 yrs,"Delhi,  Gurgaon,  Noida/Greater Noida,  Indore,  Jaipur"
69666634 ,Data Entry Operator  ( Work For Home ),"Minanshika Softech Solution Pvt. Ltd.
     (More Jobs)","DataEntryOperator,DataEntry,ComputerOperator,ComputerDataEntry,DataEntry/ComputerOperator,WorkFromHome,WorkfromHomedataEntry,OnlineDataEntry",https://www.timesjobs.com/job-detail/data-entry-operator-work-for-home-minanshika-softech-solution-pvt-ltd-bengaluru-bangalore-delhi-hyderabad-secunderabad-mumbai-surat-0-to-3-yrs-jobid-66P86z3SbFFzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
1  )  Medical Transcription Data Entry OperatorThis project is based on medical content which is given in form of image files in specified app of Company. User has to install ... More Details",0 - 3 yrs,"Bengaluru / Bangalore,  Delhi,  Hyderabad/Secunderabad,  Mumbai,  Surat"
69292203 ,"Production Supervisor ,  Production Manager ,  Production Executive","AppSoft Solutions
     (More Jobs)","ProductionEngineer,projectengineer,projectincharge,ProductPlanning,ProductManagement,QualityAnalysis,ProcessImplementation,ProcessImprovement",https://www.timesjobs.com/job-detail/production-supervisor-production-manager-production-executive-appsoft-solutions-bengaluru-bangalore-delhi-hyderabad-secunderabad-mumbai-pune-0-to-3-yrs-jobid-s35haIROV79zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Production Manager Job Responsibilities:Supports the senior producer and assists the team by focusing on schedules ,  velocity tracking ,  and dependency managementWorks close... More Details",0 - 3 yrs,"Bengaluru / Bangalore,  Delhi,  Hyderabad/Secunderabad,  Mumbai,  Pune"
69033945 ,Work as a Freelancers,"Minanshika Softech Solution Pvt. Ltd.
     (More Jobs)","DataEntryOperator,DataEntry,ComputerOperator,ComputerDataEntry,DataEntry/ComputerOperator,WorkFromHome,WorkfromHomedataEntry,OnlineDataEntry",https://www.timesjobs.com/job-detail/work-as-a-freelancers-minanshika-softech-solution-pvt-ltd-ahmedabad-bengaluru-bangalore-gurgaon-chandigarh-bhubaneshwar-0-to-3-yrs-jobid-So0Z45GsS0lzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
1  )  Medical Transcription Data Entry OperatorThis project is based on medical content which is given in form of image files in specified app of Company. User has to install ... More Details",0 - 3 yrs,"Ahmedabad,  Bengaluru / Bangalore,  Gurgaon,  Chandigarh,  Bhubaneshwar"
69029446 ,Work From Home Job,"Minanshika Softech Solution Pvt. Ltd.
     (More Jobs)","DataEntry,DataEntryOperator,WorkFromHome,Homebasework,WorkFromHomeDataEntry,ComputerOperator,DataEntryComputerOperator,Homebasejob",https://www.timesjobs.com/job-detail/work-from-home-job-minanshika-softech-solution-pvt-ltd-delhi-hyderabad-secunderabad-bengaluru-bangalore-mumbai-chennai-0-to-3-yrs-jobid-TfIogcBVMfxzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Are You Looking Best Legitimate Genuine Online / Part Time / Full Time Data Entry Work From Home In IndiaIf Yes ,  You Are Welcome. We areGovt. Reg. Fast Growing Company ,  An... More Details",0 - 3 yrs,"Delhi,  Hyderabad/Secunderabad,  Bengaluru / Bangalore,  Mumbai,  Chennai"
69786226 ,Content Developer,"LTIMindtree Ltd.
     (More Jobs)","PaloAlto,Microsoft,IBM,SIEM,UEBA,PCAP,EDR,SOAR,Securonix,Qradar,REST,SOAP,WSDL,XML,HTTP",https://www.timesjobs.com/job-detail/content-developer-ltimindtree-ltd-ahmedabad-bengaluru-bangalore-hyderabad-secunderabad-kolkata-mumbai-8-to-12-yrs-jobid-U8aKUqXZqq5zpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Description:Tools and technologies experience expected: SIEM ,  UEBA ,  NTA ,  PCAP ,  EDR ,  AV / AM ,  SOAR.product knowledge value added: Securonix ,  Qradar ,  Palo Al... More Details",8 - 12 yrs,"Ahmedabad,  Bengaluru / Bangalore,  Hyderabad/Secunderabad,  Kolkata,  Mumbai"
69164758 ,Paid Media Strategist,socialbeat,"businessdevelopment,sales,clientpresentation,presentationskills,market,stronginterpersonalskills,businessmanager,go-getter",https://www.timesjobs.com/job-detail/paid-media-strategist-socialbeat-mumbai-3-to-5-yrs-jobid-2VYVbkGTPUxzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
About The Job:Develop and execute game-changing media strategies that tie back to our clients goals. As a Paid Media Strategist ,  you will brainstorm and put forth paid digit... More Details",3 - 5 yrs,Mumbai
67709467 ,Digital Marketing Manager / Strategist,globaledx learning and technology solutions pvt ltd,"digitalmarketing,marketing,emailmarketing,displayadvertising,digitalmarketingmanager,seo,socialmedia",https://www.timesjobs.com/job-detail/digital-marketing-manager-strategist-globaledx-learning-and-technology-solutions-pvt-ltd-hyderabad-secunderabad-5-to-10-yrs-jobid-MqEUQrJ0jB1zpSvf__PLUS__uAgZw==&source=srp,07/01/2024,"Job Description:
Skills Required: -Experience in SEO /  SEM ,  Marketing databases ,  Email Marketing ,  Social media and Display Advertising.Highly creative in identifying target audiences an... More Details",5 - 10 yrs,Hyderabad/Secunderabad
68321631 ,Data Entry Operator l Work From Home Job l Earn Upto Rs.40K PM,"Minanshika Softech Solution Pvt. Ltd.
     (More Jobs)","DataEntryOperator,DataEntry,ComputerDataEntry,ComputerOperator,DataEntry/computerOperator,WorkFromHome,WorkFromHomeDataEntry,OnlineDataEntry,BPO",https://www.timesjobs.com/job-detail/data-entry-operator-l-work-from-home-job-l-earn-upto-rs-40k-pm-minanshika-softech-solution-pvt-ltd-ahmedabad-gurgaon-kolkata-noida-greater-noida-pune-0-to-3-yrs-jobid-41rfTilMgcpzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Are You Looking Best Legitimate Genuine Online / Part Time / Full Time Data Entry Work From Home In IndiaIf Yes ,  You Are Welcome. We areGovt. Reg. Fast Growing Company ,  An... More Details",0 - 3 yrs,"Ahmedabad,  Gurgaon,  Kolkata,  Noida/Greater Noida,  Pune"
69165594 ,Content Writer,AONE SEO Services,"websitecontent,contentwriting,articles,contentwriter,editing",https://www.timesjobs.com/job-detail/content-writer-aone-seo-services-ahmedabad-1-to-4-yrs-jobid-y8l2Ae1gqWxzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Skills RequiredCan come up with unique topics for content writingCan write blogs ,  articles ,  PRs ,  website content ,  and social media copiesInculcate keywords smoothly in... More Details",1 - 4 yrs,Ahmedabad
69161665 ,Content Writer,Perfect Stayz Pvt Ltd,"webcontent,writing,contentwriter,journalism",https://www.timesjobs.com/job-detail/content-writer-perfect-stayz-pvt-ltd-noida-greater-noida-0-to-3-yrs-jobid-9aKPiJVow5hzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Content WriterThe job primarily involves creation and ideation of web optimized content. The profile demands a basic working-knowledge of design fundamentals ,  a thorough com... More Details",0 - 3 yrs,Noida/Greater Noida
66832648 ,Content Writer,You Dedicated,"newsletters,copywriting,writing,contentwriter,creativecontent",https://www.timesjobs.com/job-detail/content-writer-you-dedicated-ahmedabad-1-to-4-yrs-jobid-UnSk0yP6__SLASH__B9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Content WriterCopy writing  ( PR ,  Article and Blogs ) Creative content writingAffection toward gamesUse to with social media and other online platformsDeveloping content for... More Details",1 - 4 yrs,Ahmedabad
69161900 ,Content writer,talkcharge technologies pvt. ltd.,"campaigns,contentmarketing,seo,socialmedia",https://www.timesjobs.com/job-detail/content-writer-talkcharge-technologies-pvt-ltd-gurgaon-1-to-4-yrs-jobid-fRWahKBh__PLUS__RFzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
What you will be doing:Do you like writing and editing? If you have a passion for compelling content then we have got a wonderful opportunity for you where you could work with... More Details",1 - 4 yrs,Gurgaon
69161772 ,Content writer,sisnolabs,"onlinemarketing,onlinepromotion,Contentwriter",https://www.timesjobs.com/job-detail/content-writer-sisnolabs-nagpur-1-to-4-yrs-jobid-9yV5rEON7TNzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Minimum QualificationBachelors degreeSkillsPassion for writingKnowledge of online marketing will be added advantageGood knowledge of web  &  mobile appsExperienceAt least 1 ye... More Details",1 - 4 yrs,Nagpur
69410933 ,Content Writer,KVR Webtech Pvt. Ltd,"hr,communication,effectivecommunication",https://www.timesjobs.com/job-detail/content-writer-kvr-webtech-pvt-ltd-panchkula-2-to-5-yrs-jobid-5Ngfrka6pl9zpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Responsibilities: Eloquent ,  articulate in expression of thoughts ,  loves pitching innovative ideas ,  excellent research skills.Block chain ,  NFTs ,  Crypto currencies ,  ... More Details",2 - 5 yrs,Panchkula
69161928 ,Content Writer,Trust Tech Solutions,"digitalmarketing,emailmarketing,marketing,webanalytics,marketingcollaterals,seo,socialmedia",https://www.timesjobs.com/job-detail/content-writer-trust-tech-solutions-cochin-kochi-ernakulam-0-to-3-yrs-jobid-fp5013sWuYBzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Job Description:Update website content on a regular basis based on SEO best practices to generate traffic to our sitesCreate content for marketing emailsCreative  &  technical... More Details",0 - 3 yrs,Cochin/ Kochi/ Ernakulam
69164853 ,Content Marketing Specialist,infibusiness solution,"contentmarketing,contentstrategy,businessobjectives",https://www.timesjobs.com/job-detail/content-marketing-specialist-infibusiness-solution-vadodara-0-to-2-yrs-jobid-jmUz0SS__PLUS__IPZzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Content Marketing Specialist Your task is to plan the editorial content and content proposition. To carry out the plan ,  collaborate with the content marketing executive ,  c... More Details",0 - 2 yrs,Vadodara
69606116 ,BLOG / CONTENT WRITER,Webware.io,"blogging,writing,contentwriting,contentwriter",https://www.timesjobs.com/job-detail/blog-content-writer-webware-io-panjim-panaji-2-to-3-yrs-jobid-c9n3zihX3ipzpSvf__PLUS__uAgZw==&source=srp,07/01/2024,"Job Description:
ROLE AND RESPONSIBILITIES:Webware manages a range of content marketing services for our clients. Blogging and Written Content for the website are key aspects of any strong SEO... More Details",2 - 3 yrs,Panjim/Panaji
69611488 ,Position title Content Writer,grazitti interactive,"css,html,messaging,time-managementskills",https://www.timesjobs.com/job-detail/position-title-content-writer-grazitti-interactive-panchkula-0-to-2-yrs-jobid-5j0oEe__PLUS__Dip9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
DescriptionJob DescriptionWe are looking for an experienced B2B content writer to join our team and create compelling content tailored for a business audience. In this role , ... More Details",0 - 2 yrs,Panchkula
69786498 ,Social Media Executive,"HAPPY SQUARE OUTSOURCING SERVICES PVT.LTD.
     (More Jobs)",Socialmediaexpert,https://www.timesjobs.com/job-detail/social-media-executive-white-force-outsourcing-pvt-ltd-noida-greater-noida-2-to-4-yrs-jobid-do4Nzahab0JzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
JOB DESCRIPTIONCompany Overview BizGurukul is an e learning platform that provides Skill Development Courses related to Entrepreneurship  Career  Business Development  and als... More Details",2 - 4 yrs,Noida/Greater Noida
69786207 ,Digital Marketing job in Canada / Australia / Singapore  / Malta,"Imran
     (More Jobs)","digitalmarketing,OnlineMarketing,seoexecutive,searchengineoptimizer,seoexpert,seniorseoanalyst,GoogleAnalytics,SocialMediaMarketing,EmailMarketing",https://www.timesjobs.com/job-detail/digital-marketing-job-in-canada-australia-singapore-malta-wolseley-canada-inc-australia-canada-hong-kong-new-zealand-singapore-1-to-3-yrs-jobid-qjJ1InxiyZhzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
A digital marketing coordinator implements and manages a companys online marketing efforts. A digital marketing coordinator s duties are organizing social media sites ,  creat... More Details",1 - 3 yrs,"Australia,  Canada,  Hong Kong,  New Zealand,  Singapore"
